engine_id,cylinder,n_cylinders,mV_0,mV_1,mV_2,mV_3,mV_4,mV_5,mV_6,mV_7,mV_8,mV_9,mV_10,mV_11,mV_12,mV_13,mV_14,mV_15,mV_16,mV_17,mV_18,mV_19,mV_20
train_0192,6,8,39.93,34.899,25.484,33.405,41.633,49.649,55.302,58.052,,61.095,58.743,57.661,55.165,51.02,47.144,39.713,33.179,23.428,12.31,22.096,21.827
train_0192,7,8,45.255,40.959,30.153,33.906,43.889,53.192,60.797,65.255,68.292,,68.162,66.363,63.228,,52.342,44.028,37.069,28.22,13.109,21.175,23.949
train_0192,8,8,46.255,44.981,35.971,34.058,44.655,54.386,62.572,67.436,70.798,72.998,71.763,70.422,67.005,60.766,55.412,46.873,39.645,28.655,14.861,25.952,24.9
train_0193,1,8,37.052,27.83,27.231,30.007,37.803,47.424,52.429,53.769,53.909,51.949,50.02,48.47,44.575,40.15,37.302,32.613,26.636,17.121,11.528,,17.758
train_0193,2,8,38.656,28.954,35.787,44.024,52.194,57.95,60.519,62.377,63.621,62.346,61.329,59.016,54.599,50.716,44.269,37.05,29.308,16.588,16.341,23.992,24.546
train_0193,3,8,,29.568,30.169,38.43,46.606,53.734,57.703,59.584,60.683,59.865,58.473,56.047,51.201,46.647,40.657,34.707,27.549,,16.082,21.804,22.166
train_0193,4,8,38.693,29.032,36.717,44.967,53.483,59.933,63.151,65.328,66.505,64.674,62.993,60.607,,51.684,46.024,,32.86,21.056,16.101,25.669,26.165
train_0193,5,8,38.396,32.746,30.201,39.75,48.285,55.802,60.397,62.83,64.149,63.373,61.296,59.292,55.432,51.488,45.808,38.497,30.984,18.629,17.814,24.508,24.584
train_0193,6,8,36.865,27.919,33.825,41.338,49.148,55.187,58.498,60.8,62.166,61.098,60.024,57.314,52.423,48.614,43.489,37.886,30.858,17.985,16.12,22.865,23.121
train_0193,7,8,38.115,30.502,30.214,38.288,45.931,52.795,56.586,58.933,60.609,59.785,58.319,56.859,52.753,48.382,42.873,36.635,29.531,16.508,14.964,21.885,21.677
train_0193,8,8,39.023,30.874,33.18,42.016,50.051,56.748,60.379,62.379,63.965,63.566,62.489,60.019,55.072,50.457,43.773,36.878,29.401,16.899,19.416,25.282,24.39
train_0194,1,16,40.557,36.076,21.777,32.173,39.152,46.177,45.644,47.783,45.822,42.95,43.087,43.078,,36.602,32.516,30.837,28.457,19.366,5.402,5.818,9.422
train_0194,2,16,42.379,39.174,29.203,35.394,43.921,52.091,58.602,62.109,64.613,66.046,64.002,62.278,58.686,53.124,48.713,41.303,34.97,25.942,11.841,21.044,23.69
train_0194,3,16,42.632,40.099,30.25,,41.914,51.403,59.393,63.813,66.497,68.029,66.558,64.26,61.81,57.019,52.288,46.127,38.815,30.442,16.221,14.196,21.848
train_0194,4,16,,36.204,25.59,32.97,,50.209,57.138,60.583,62.263,62.276,59.549,59.161,56.923,51.722,47.259,39.677,32.751,22.424,8.109,18.23,18.579
train_0194,5,16,42.463,36.004,26.23,35.393,44.173,52.414,58.291,61.079,62.986,64.404,63.221,62.451,58.983,52.992,48.068,40.56,34.118,25.996,12.172,16.881,21.678
train_0194,6,16,,31.639,23.258,31.538,39.452,,52.381,54.9,56.492,57.361,55.709,55.103,52.548,47.96,44.164,37.261,30.752,21.975,9.33,,18.436
train_0194,7,16,37.425,29.24,7.154,10.337,26.718,38.781,45.721,46.168,44.4,41.855,39.025,35.525,31.088,26.146,28.442,28.668,26.292,24.489,15.124,12.013,11.28
train_0194,8,16,,35.617,27.304,36.752,45.577,54.315,60.427,63.301,65.45,66.487,64.12,62.886,59.55,53.85,49.383,41.896,35.163,26.1,11.905,18.585,
train_0194,9,16,42.291,36.927,26.299,33.681,42.688,51.428,58.412,,64.824,65.994,64.428,62.62,60.722,56.377,,45.318,38.382,,20.302,12.4,21.545
train_0194,10,16,37.137,30.001,23.15,31.639,39.462,,52.999,55.788,57.558,57.998,55.826,54.523,51.552,47.034,43.752,38.605,33.036,25.927,13.171,10.29,17.775
train_0194,11,16,43.413,37.478,29.265,38.872,47.603,56.35,62.395,64.616,65.826,66.421,,63.06,60.205,55.216,50.79,43.996,37.557,29.567,,15.309,22.607
train_0194,12,16,42.085,38.874,28.027,30.616,40.683,50.036,57.462,61.347,63.216,64.188,63.19,61.903,59.124,53.795,49.137,42.776,36.595,28.821,14.228,14.874,18.951
train_0194,13,16,39.729,35.111,,32.777,40.062,48.262,54.428,57.255,58.857,59.524,57.696,56.924,53.461,47.636,,36.357,30.678,22.399,10.522,19.459,19.239
train_0194,14,16,,31.904,,32.518,40.814,48.575,53.445,55.363,,59.6,57.907,55.784,51.208,46.213,42.637,35.007,28.735,20.374,7.804,16.872,17.71
train_0194,15,16,38.789,34.062,,33.56,,48.941,54.878,57.846,59.891,,59.836,57.829,55.37,,46.64,42.462,36.553,30.565,20.783,12.57,21.876
train_0194,16,16,36.195,27.795,22.541,31.05,39.245,46.804,51.735,53.963,55.636,56.467,54.103,52.694,49.457,44.588,41.174,,28.91,20.197,7.103,12.038,16.193
train_0195,1,8,39.83,38.961,27.987,40.701,47.018,52.409,56.979,61.201,,63.075,61.252,57.967,53.528,49.436,45.527,39.591,32.234,25.947,16.646,29.092,31.141
train_0195,2,8,38.051,38.049,24.981,35.024,42.097,48.242,53.211,57.541,60.27,61.258,60.941,58.539,54.889,50.212,45.43,39.767,32.048,26.69,7.756,22.491,27.26
train_0195,3,8,37.077,36.821,24.861,36.72,43.202,,51.873,55.449,56.975,57.423,56.359,,49.13,44.876,40.991,35.254,28.017,,14.523,24.902,25.864
train_0195,4,8,43.347,41.535,30.912,43.629,50.009,55.531,60.022,64.332,66.871,68.245,67.065,63.591,58.698,53.723,49.567,44.314,36.736,31.908,15.01,30.167,32.631
train_0195,5,8,41.793,,31.282,44.224,,54.704,58.875,63.356,65.758,66.703,65.082,61.437,56.315,51.72,47.52,41.175,32.765,,13.156,27.389,29.422
train_0195,6,8,41.752,41.859,30.508,40.196,47.862,52.851,56.854,60.996,64.131,64.877,,61.454,57.446,52.684,48.742,44.087,36.492,30.502,,24.721,30.397
train_0195,7,8,35.851,35.92,25.394,,39.943,44.907,49.107,,56.012,57.292,57.036,54.172,,44.207,40.007,35.539,29.017,24.599,8.93,21.92,23.496
train_0195,8,8,39.014,37.381,29.052,40.148,45.074,49.77,54.546,59.154,61.091,61.471,59.893,56.917,52.196,46.998,42.363,37.351,31.469,26.402,,27.249,28.16
train_0196,1,8,27.817,23.191,28.276,36.98,44.805,50.659,54.481,55.885,56.86,56.879,50.984,42.862,35.157,29.346,25.861,24.599,26.871,30.924,35.544,35.144,33.502
train_0196,2,8,28.405,23.483,27.401,36.094,43.832,49.298,53.55,,,58.396,53.315,45.559,37.576,32.009,28.829,27,27.981,31.072,35.365,36.121,34.85
train_0196,3,8,32.352,30.179,30.618,30.327,27.951,29.273,34.194,35.479,,27.791,21.153,11.103,4.605,2.111,1.924,2.869,6.532,10.529,15.707,12.574,8.801
train_0196,4,8,22.432,21.43,29.841,38.977,45.769,50.948,54.753,56.076,,54.63,48.36,40.556,33.527,28.628,25.92,25.003,27.24,30.798,34.582,34.322,34.257
train_0196,5,8,30.878,25.276,28.5,36.679,44.314,,55.698,57.58,57.367,55.91,49.836,42.495,,31.373,,27.643,29.001,31.573,34.817,,34.974
train_0196,6,8,27.18,23.74,23.039,32.039,41.446,47.901,52.434,55.663,57.23,57.494,51.923,44.138,,31.352,28.438,26.665,27.457,30.582,34.916,34.964,34.7
train_0196,7,8,26.511,23.146,22.447,,38.317,44.641,,51.858,52.544,52.579,48.02,41.368,34.697,29.632,26.374,24.579,25.924,29.445,33.749,33.886,33.557
train_0196,8,8,16.286,6.991,26.278,39.237,47.536,52.281,54.883,49.949,41.819,29.168,43.068,49.806,49.252,45.831,43.898,44.136,46.397,46.156,43.524,42.452,
train_0197,1,8,,33.97,27.127,32.051,,52.157,59.064,64.09,66.258,66.677,62.603,54.228,45.96,40.118,35.857,32.478,32.775,36.277,41.441,41.761,41.933
train_0197,2,8,39.326,33.21,27.137,30.895,40.529,49.463,56.988,62.792,64.896,64.679,63.113,57.078,48.944,40.856,35.246,32.026,30.955,33.948,39.591,43.413,41.678
train_0197,3,8,36.376,30.664,24.126,27.24,37.89,47.701,54.686,59.757,62.452,63.263,61.681,54.327,45.855,38.564,33.212,29.93,29.227,31.678,35.474,38.075,36.962
train_0197,4,8,40.704,32.576,26.732,32.276,41.941,50.698,58.069,63.482,65.458,65.668,63.121,55.536,47.273,40.391,35.223,31.502,30.36,33.288,37.763,40.547,38.519
train_0197,5,8,35.837,29.287,24.519,29.699,38.248,45.742,52.372,58.159,60.853,61.008,57.719,50.177,42.212,35.826,31.044,27.918,27.952,30.889,35.377,38.003,38.441
train_0197,6,8,37.684,31.051,,30.021,39.815,49.093,56.464,61.569,63.632,63.977,61.81,54.405,,38.131,32.604,29.226,28.867,32.576,37.919,41.302,41.153
train_0197,7,8,36.728,29.395,24.824,31.633,40.848,48.314,54.416,59.025,61.126,62.479,59.715,51.158,41.951,35.652,31.921,29.491,29.271,32.073,37.061,39.603,39.053
train_0197,8,8,40.412,34.629,28.27,30.713,40.069,49.014,56.255,62.284,65.544,66.429,64.537,56.669,47.425,39.688,34.107,30.636,30.3,33.539,38.559,41.162,40.516
train_0198,1,8,40.177,31.475,32.13,41.233,49.638,57.543,62.675,65.374,67.188,67.822,66.241,65.78,62.674,57.499,53.226,45.551,38.917,28.761,13.331,22.09,24.231
train_0198,2,8,39.417,33.019,29.003,38.354,47.244,56.42,62.52,64.692,66.095,66.974,64.826,64.182,62.351,58.139,53.901,47.029,,33.139,,16.759,24.666
train_0198,3,8,,30.715,33.573,42.251,50.224,57.726,63.065,66.417,68.536,68.92,66.392,64.93,61.81,57.241,53.544,46.229,39.802,30.989,15.911,18.125,23.515
train_0198,4,8,41.622,36.711,31.365,41.463,50.047,58.351,64.238,66.575,67.997,,68.894,68.856,,60.736,56.283,49.387,43.144,,18.575,19.528,27.284
train_0198,5,8,37.598,28.466,33.954,42.345,50.363,57.285,61.527,63.668,64.978,65.264,63.492,62.771,60.149,55.558,51.606,44.618,38.513,30.755,18.182,20.36,27.665
train_0198,6,8,40.603,29.577,25.17,21.186,29.186,41.89,48.981,50.067,49.577,47.475,44.425,42.173,38.431,33.39,34.442,34.081,30.972,29.451,20.563,11.608,13.059
train_0198,7,8,42.878,33.613,33.68,42.58,50.533,58.475,64.169,67.311,70.342,72.347,70.049,68.564,66.411,62.062,57.791,52.331,45.11,37.956,27.335,17.061,28.288
train_0198,8,8,39.294,29.877,35.473,43.962,52.075,59.04,63.067,64.976,66.327,66.958,65.415,64.751,61.526,56.234,,46.128,40.537,33.183,19.787,17.278,26.613
train_0199,1,8,38.655,38.736,37.362,28.069,34.229,45.677,50.919,55.615,58.466,60.208,60.552,60.149,56.892,51.395,43.223,31.473,30.461,34.447,38.53,39.362,39.399
train_0199,2,8,,39.014,36.614,,36.628,47.828,52.604,55.577,58.504,61.908,62.576,61.735,58.221,52.269,43.044,30.35,,33.21,37.323,38.293,38.785
train_0199,3,8,36.128,36.442,35.109,25.957,33.371,,50.802,54.112,56.3,57.98,57.954,,54.414,49.789,42.042,30.594,29.379,33.515,37.073,36.366,35.801
train_0199,4,8,39.53,38.516,34.351,26.291,42.808,49.654,53.688,56.331,58.612,60.653,60.673,59.591,56.038,51.27,43.423,,32.809,36.805,40.02,39.356,38.122
train_0199,5,8,36.265,,34.958,25.395,34.434,45.722,49.667,52.639,55.403,58.291,58.916,57.729,53.972,48.543,40.385,28.683,27.674,31.744,35.417,34.81,33.519
train_0199,6,8,46.642,47.947,43.63,30.168,34.769,41.536,36.187,40.997,38.804,35.044,38.061,38.667,38.218,32.187,23.734,19.867,24.18,25.832,28.325,25.426,22.849
train_0199,7,8,38.435,38.803,35.211,24.263,40.52,49.402,53.998,56.905,59.526,61.688,61.806,60.927,57.017,50.977,41.256,29.39,30.253,,36.98,37.501,37.276
train_0199,8,8,40.573,40.789,39.563,30.189,38.983,50.581,54.798,57.509,59.874,62.43,63.069,61.961,59.531,55.409,48.993,38.659,32.611,35.289,40.035,40.521,
train_0200,1,8,30.941,30.898,24.292,21.142,28.685,37.373,43.638,47.999,49.873,49.965,47.582,40.614,33.425,28.096,24.401,22.2,23.526,27.116,30.931,30.668,30.92
train_0200,2,8,32.339,29.71,22.418,21.288,30.097,38.822,45.232,49.973,51.489,50.952,47.869,41.26,34.422,28.919,24.743,22.307,24.015,27.637,30.534,29.061,29.089
train_0200,3,8,30.04,27.746,20.983,20.032,28.422,,43.137,48.101,49.873,49.389,45.393,38.206,31.145,25.639,21.793,20.175,22.484,26.668,29.834,29.639,29.978
train_0200,4,8,34.124,32.675,25.554,,32.024,41.483,47.913,52.424,54.223,54.316,51.095,43.187,35.31,29.435,25.273,23.367,25.28,29.579,33.329,32.441,31.861
train_0200,5,8,,29.804,23.809,16.126,9.891,11.498,17.64,19.872,15.698,12.557,11.289,2.074,1.638,1.067,1,1,1,1.096,4.197,1.145,1.565
train_0200,6,8,26.834,27.293,20.866,16.357,23.439,33.464,40.86,45.165,46.691,46.868,44.914,38.07,30.475,,21.475,19.789,21.481,25.337,28.108,,26.98
train_0200,7,8,28.67,28.011,20.621,16.944,24.421,,40.514,45.925,48.58,48.712,45.914,38.772,30.965,,,19.116,21.431,25.459,28.578,28.275,28.117
train_0200,8,8,29.669,27.459,22.49,23.431,31.671,39.412,45.004,49.226,51.002,51.057,48.015,41.133,34.072,28.651,24.826,22.966,24.905,28.405,31.669,30.875,31.014
train_0201,1,8,28.22,22.38,22.961,30.934,39.329,45.895,51.007,54.31,55.029,55.001,51.153,44.261,36.746,30.728,26.872,24.724,24.897,28.162,32.551,34.63,32.712
train_0201,2,8,31.591,26.698,24.359,32.607,41.886,48.7,53.988,57.954,59.61,60.322,55.651,47.115,38.525,32.625,28.976,26.602,27.495,30.883,35.558,36.273,35.327
train_0201,3,8,33.928,27.938,29.416,,47.588,54.643,60.327,64.037,64.736,64.155,59.195,51.41,43.891,37.949,33.464,30.856,30.883,33.782,38.051,41.158,39.604
train_0201,4,8,36.466,29.363,30.159,39.406,49.593,57.51,63.399,66.975,67.591,66.93,61.138,53.09,44.92,38.427,33.944,31.412,32.428,36.433,41.682,43.463,41.906
train_0201,5,8,32.538,27.746,23.193,29.63,38.709,46.478,53.21,,59.69,59.948,57.441,50.469,42.092,35.234,30.729,27.98,27.811,30.468,,35.986,34.665
train_0201,6,8,27.583,21.996,18.707,26.472,36.222,,49.277,52.848,53.926,54.26,50.653,43.786,36.115,30.081,26.327,24.222,25.052,28.235,32.557,33.323,31.931
train_0201,7,8,31.962,25.115,22.389,30.094,39.418,46.586,52.218,57.182,59.679,59.329,55.573,48.914,41.833,35.023,30.188,27.67,26.04,26.99,30.338,34.845,34.843
train_0201,8,8,33.342,27.277,,37.543,47.451,54.601,59.886,63.709,64.972,65.123,60.898,53.578,45.82,39.598,34.875,31.541,31.226,34.211,,42.047,41.049
train_0202,1,8,41.711,40.15,32.523,30.415,39.532,48.099,55.844,60.36,62.902,64.478,63.423,61.988,,54.179,50.644,44.593,38.769,,16.009,26.537,27.004
train_0202,2,8,37.135,34.074,25.244,30.56,39.171,47.021,52.337,54.731,57.052,58.786,57.161,56.511,54.313,49.797,44.985,37.33,30.862,20.599,12.485,22.102,23.169
train_0202,3,8,39.096,37.372,29.447,33.57,42.021,,56.175,59.435,61.581,63.527,62.406,60.67,58.023,53.728,49.851,43.273,37.076,28.451,15.121,22.505,23.938
train_0202,4,8,38.086,32.916,,30.808,38.926,47.336,53.943,57.564,59.352,59.795,57.901,57.197,54.489,49.933,45.76,38.296,32.519,23.874,12.741,22.245,22.753
train_0202,5,8,40.346,34.527,24.8,32.39,40.489,48.843,55.286,58.973,61.835,63.12,,60.211,57.236,51.823,47.286,,34.387,25.009,12.644,22.281,21.887
train_0202,6,8,41.034,36.5,26.981,34.478,42.995,51.643,57.932,61.037,63.548,,62.543,,57.311,52.352,48.182,40.794,33.841,22.418,13.37,22.674,23.01
train_0202,7,8,38.997,33.341,24.722,32.747,40.707,49.061,55.073,58.029,60.355,61.583,59.771,58.598,55.222,50.593,46.239,39.242,32.108,20.05,,22.51,22.764
train_0202,8,8,38.25,37.568,29.639,31.377,39.829,48.609,55.71,58.76,60.079,61.206,60.304,59.744,57.143,52.113,48.087,41.613,35.966,27.521,15.593,25.032,24.531
train_0203,1,8,39.58,33.17,28.326,34.875,,53.159,59.53,64.252,66.051,65.878,63.966,57.45,49.923,43.067,37.457,32.674,29.493,30.835,34.623,39.191,39.303
train_0203,2,8,42.443,34.371,31.531,40.362,51.102,59.792,66.259,70.34,71.157,70.594,68.125,60.989,52.671,45.555,40.569,36.384,33.266,34.951,39.37,44.095,43.828
train_0203,3,8,34.589,27.98,26.53,35.211,44.563,,56.899,60.835,62.269,62.545,58.834,51.358,42.963,35.796,30.78,28.093,28.209,30.845,34.753,37.789,37.796
train_0203,4,8,42.754,34.83,,43.339,53.667,61.932,,70.803,70.951,70.691,67.053,59.873,,43.748,38.439,35.368,34.874,37.239,,43.248,42.131
train_0203,5,8,39.589,32.216,31.646,35.946,45.961,52.2,51.076,55.871,,52.685,50.509,43.05,36.191,29.437,24.468,25.435,27.164,28.465,31.825,33.952,31.674
train_0203,6,8,25.003,34.098,47.778,58.722,58.213,49.109,,36.906,34.335,,30.207,27.429,25.593,26.358,32.171,41.219,45.998,43.291,35.387,27.365,
train_0203,7,8,33.535,26.938,29.148,38.395,47.237,53.45,58.093,60.922,61.292,61.051,57.072,50.234,42.843,,32.093,29.155,28.652,31.316,34.935,37.3,35.333
train_0203,8,8,43.778,35.376,30.679,38.485,48.72,57.278,63.885,68.803,70.667,70.693,68.104,59.893,51.076,43.969,38.657,34.594,32.167,33.495,36.752,,40.808
train_0204,1,8,42.57,39.034,29.671,35.38,43.494,51.438,57.74,61.154,63.422,64.475,62.704,62.061,59.121,54.553,50.256,42.92,36.019,24.462,17.678,25.597,24.951
train_0204,2,8,45.951,41.663,31.338,38.712,47.952,56.965,63.494,66.363,68.039,68.717,66.626,65.8,62.472,57.335,52.2,44.371,36.852,23.394,16.884,25.6,25.414
train_0204,3,8,45.387,39.745,29.047,37.659,47.335,57.386,64.241,67.384,69.31,69.255,66.242,64.782,61.234,56.422,50.694,42.945,34.767,19.791,17.599,25.635,26.764
train_0204,4,8,21.037,22.232,22.056,24.663,27.172,,35.71,71.919,73.455,73.972,72.419,71.361,32.713,28.8,28.77,31.585,29.089,26.461,23.395,24.462,23.205
train_0204,5,8,46.666,42.195,31.6,40.328,49.726,59.048,,68.986,71.064,71.41,,67.154,62.283,56.486,50.3,43.226,35.316,20.172,20.298,26.222,25.834
train_0204,6,8,41.564,35.49,,34.416,42.467,50.566,56.566,59.68,61.438,61.703,59.713,59.102,55.993,,46.912,38.987,31.743,21.079,,23.324,22.246
train_0204,7,8,45.936,43.467,33.617,35.293,45.248,54.745,62.486,66.677,69.78,71.821,69.94,68.431,64.682,58.549,53.521,45.545,38.986,28.189,17.762,28.384,28.306
train_0204,8,8,40.545,35.378,27.178,35.645,43.849,51.662,57.098,59.559,61.017,61.338,59.101,58.571,56.07,51.253,46.899,39.619,33.35,24.038,12.799,23.213,23.638
train_0205,1,12,40.417,36.869,28.023,31.114,38.725,46.073,52.082,55.275,57.283,58.645,57.931,57.113,55.751,52.094,48.429,43.333,37.65,30.634,17.934,16.674,22.38
train_0205,2,12,38.088,34.896,25.959,,36.439,44.002,49.843,53.159,,57.612,56.321,54.452,52.806,49.266,45.289,40.349,34.677,27.936,16.051,12.95,20.245
train_0205,3,12,35.711,33.802,26.546,26.267,34.111,41.893,49.363,53.477,55.377,56.795,56.458,55.64,53.817,49.727,45.484,38.986,,25.782,12.992,18.006,21.529
train_0205,4,12,35.006,32.235,24.483,30.518,37.31,44.52,50.239,53.687,56.21,56.89,54.244,53.373,51.518,47.685,43.624,36.047,29.533,,11.325,20.609,20.782
train_0205,5,12,39.199,35.655,24.342,30.98,,46.332,47.269,48.401,49.352,48.495,48.574,47.674,46.403,41.255,37.692,36.031,33.461,24.129,,17.087,19.11
train_0205,6,12,39.088,35.693,26.928,30.697,39.202,47.015,53.624,57.345,59.941,62.179,61.891,60.578,58.286,53.846,49.404,43.135,36.912,29.946,17.009,17.257,23.559
train_0205,7,12,41.142,39.419,31.351,27.446,36.21,44.621,52.621,57.297,59.619,61.117,60.665,59.967,58.231,53.386,,41.663,35.469,27.154,13.1,20.493,23.197
train_0205,8,12,41.937,39.085,30.26,32.343,41.326,49.423,55.965,59.786,62.447,63.812,61.871,59.836,57.718,53.909,50.463,44.376,38.035,30.204,16.529,19.379,
train_0205,9,12,42.101,39.841,,30.245,39.044,47.677,55.783,60.591,62.794,63.553,62.152,61.44,60.186,55.941,51.686,,38.011,29.019,14.863,23.214,25.824
train_0205,10,12,,35.527,27.518,35.31,43.303,50.738,55.599,,59.077,60.577,,58.548,56.483,52.143,48.517,42.487,36.953,28.541,,21.317,23.644
train_0205,11,12,36.712,32.493,19.729,,,,44.081,46.157,46.935,46.212,44.292,42.081,39.016,34.713,35.002,32.993,28.508,23.755,14.065,16.624,14.821
train_0205,12,12,36.033,32.476,24.125,30.55,37.937,45.317,50.878,53.993,56.23,57.54,56.077,54.822,50.831,45.236,41.137,35.13,,20.385,11.049,19.58,20.603
train_0206,1,8,37.453,37.202,25.997,35.908,,46.116,49.805,54.021,57.255,58.162,57.91,55.825,52.691,48.369,44.439,40.299,34.297,29.312,16.34,22.036,28.206
train_0206,2,8,39.321,38.597,26.487,36.727,42.368,47.316,51.725,55.781,57.885,58.491,57.28,54.703,51.375,47.782,,38.183,31.343,26.716,15.939,27.265,28.687
train_0206,3,8,41.862,39.245,30.26,42.06,48.136,53.146,57.131,61.176,63.619,,63.52,60.721,56.89,52.463,48.568,44.199,37.561,32.451,16.652,26.021,32.284
train_0206,4,8,38.177,36.665,26.396,36.726,42.189,47.291,51.435,54.723,55.774,55.677,54.121,51.375,47.787,44.603,41.931,37.256,30.346,25.654,12.406,24.325,26.315
train_0206,5,8,41.656,38.182,29.407,41.981,48.135,51.94,54.933,58.691,61.178,62.122,,57.809,53.631,49.413,45.893,41.676,35.11,29.817,12.216,22.281,28.481
train_0206,6,8,40.141,40.05,27.852,39.061,45.446,50.509,54.418,58.394,,62.434,61.663,58.246,54.812,,47.11,42.905,37.059,31.85,21.451,22.14,29.791
train_0206,7,8,38.893,38.136,30.277,41.311,45.981,50.225,54.287,57.931,59.159,59.445,58.367,55.661,51.618,47.596,44.1,,32.432,27.288,11.313,24.477,27.543
train_0206,8,8,37.618,36.229,21.696,22.427,24.892,33.645,38.943,40.473,40.047,37.318,35.095,32.146,27.794,23.676,26.019,28.592,25.029,24.472,10.249,16.484,16.156
train_0207,1,8,42.335,35.14,27.885,32.549,42.955,52.259,59.896,65.337,66.826,66.629,60.036,50.284,41.421,35.825,32.877,32.379,35.359,40,41.516,40.714,41.055
train_0207,2,8,38.414,,25.235,32.727,42.682,50.418,56.637,60.805,61.909,61.342,54.42,45.331,,32.43,28.984,28.768,32.455,37.649,38.344,36.653,35.639
train_0207,3,8,40.829,35.706,28.423,31.137,41.606,50.963,,63.397,64.795,64.5,58.649,50.087,41.967,35.673,31.31,30.179,33.316,38.808,41.202,41.617,41.654
train_0207,4,8,38.497,31.69,26.788,34.317,45.101,,59.554,62.899,63.722,63.158,56.365,47.56,39.795,34.16,,30.764,34.531,39.697,39.829,40.099,40.998
train_0207,5,8,39.858,35.152,28.111,30.228,39.83,48.229,,59.864,61.989,62.569,57.721,48.849,40.256,34.398,30.974,30.074,33.173,,40.123,38.506,37.946
train_0207,6,8,41.374,33.31,32.584,32.005,40.611,46.209,42.409,45.175,43.648,37.896,34.157,26.816,21.525,15.015,11.273,17.114,27.251,30.067,31.556,28.302,25.911
train_0207,7,8,42.844,38.917,31.374,33.577,,53.326,59.467,63.424,64.562,65.034,59.194,,43.248,37.877,34.026,33.614,36.942,,43.189,42.429,41.833
train_0207,8,8,40.26,37,29.295,29.31,39.699,49.405,56.571,62.238,64.6,65.155,60.621,,43.076,36.517,32.72,31.85,34.631,38.981,40.195,39.251,39.514
train_0208,1,8,37.16,30.733,24.603,29.226,38.581,47.131,54.006,58.342,58.995,58.961,54.073,,38.772,33.498,30.09,28.716,31.177,35.887,38.101,36.497,35.815
train_0208,2,8,34.931,31.18,24.678,25.402,34.057,42.104,48.229,53.011,54.981,,51.95,44.718,36.881,31.022,27.464,25.968,28.154,31.804,34.209,32.481,31.966
train_0208,3,8,23.719,25.427,25.555,28.381,34.283,38.945,42.851,45.374,47.491,48.874,48.15,45.064,41.74,39.836,39.648,,43.437,48.365,52.393,54.916,58.016
train_0208,4,8,37.585,30.529,24.947,31.308,41.075,48.245,53.62,57.86,59.417,59.748,54.627,46.797,39.172,33.592,29.86,28.563,31.444,36.323,38.791,37.797,37.495
train_0208,5,8,35.747,32.16,27.056,29.965,38.663,46.236,52.599,57.736,59.351,59.065,54.56,47.204,39.978,34.419,30.793,29.614,32.396,36.65,39.08,37.813,37.734
